signal_date,next_date,code,name,score,raw_score,coverage,grade,first_time,first_last,first_bid,last_time,last_last,last_bid,max_last,max_bid,min_last,min_bid,max_trade_return_pct,max_executable_return_pct,last_executable_return_pct,positive_exec,hit_0_5_exec,hit_1_exec,hit_2_exec,open_observations,proxy,target3,target3_version,target3_status,target3_lane,target3_eligible,target3_size_band,target3_spread_pct,hit_3_exec,target3_qualified,target3_daily_rank,evaluated_at,production_score,grade_status,entry_time,entry_last,entry_ask,entry_bid
2026-08-31,2026-09-01,066570,LG전자,44.71,38.0,0.85,B,09:00,210000.0,210000.0,09:05,207000.0,206500.0,210000.0,210000.0,207000.0,206500.0,-3.0023,-3.0023,-4.6189,False,False,False,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'WATCH', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.4619, 'size_band': 'HALF', 'change_rate': None, 'digest_ratio': 0.103, 'risk_rate': 0.05507, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': False}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': False}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': False, 'digestion_at_most_1_50': True, 'spread_at_most_0_10pct': False}, 'momentum_pass_count': 6, 'momentum_check_count': 8, 'theme_pass_count': 6, 'theme_check_count': 8, 'direct_pass_count': 6, 'direct_check_count': 9, 'blockers': ['change_rate_10_to_15pct', 'spread_at_most_0_20pct'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,WATCH,NONE,False,HALF,0.4619,False,False,,,,,,,,
2026-08-31,2026-09-01,034020,두산에너빌리티,32.54,20.5,0.63,B,09:00,82400.0,82400.0,09:05,81900.0,81800.0,82400.0,82400.0,81700.0,81600.0,-0.6031,-0.6031,-1.3269,False,False,False,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'WATCH', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.1206, 'size_band': 'BASE', 'change_rate': None, 'digest_ratio': 0.407, 'risk_rate': 0.026024, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': False, 'digestion_at_most_1_50': True, 'spread_at_most_0_10pct': False}, 'momentum_pass_count': 7, 'momentum_check_count': 8, 'theme_pass_count': 7, 'theme_check_count': 8, 'direct_pass_count': 6, 'direct_check_count': 9, 'blockers': ['change_rate_10_to_15pct'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,WATCH,NONE,False,BASE,0.1206,False,False,,,,,,,,
2026-08-31,2026-09-01,476060,온코닉테라퓨틱스,80.16,50.5,0.63,A,09:00,17240.0,17240.0,09:05,17080.0,17080.0,17310.0,17300.0,17080.0,17080.0,-4.0466,-4.102,-5.3215,False,False,False,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'WATCH', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.0554, 'size_band': 'BASE', 'change_rate': None, 'digest_ratio': 1.515, 'risk_rate': 0.029724, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': False, 'spread_at_most_0_20pct': True}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': False, 'spread_at_most_0_20pct': True}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': True, 'digestion_at_most_1_50': False, 'spread_at_most_0_10pct': True}, 'momentum_pass_count': 6, 'momentum_check_count': 8, 'theme_pass_count': 6, 'theme_check_count': 8, 'direct_pass_count': 7, 'direct_check_count': 9, 'blockers': ['change_rate_10_to_15pct', 'digestion_at_most_1_00'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,WATCH,NONE,False,BASE,0.0554,False,False,,,,,,,,
2026-08-31,2026-09-01,066970,엘앤에프,39.68,25.0,0.63,B,09:00,138500.0,138400.0,09:05,139000.0,138900.0,139000.0,138900.0,137300.0,136800.0,-5.3134,-5.3815,-5.3815,False,False,False,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'WATCH', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.0681, 'size_band': 'HALF', 'change_rate': None, 'digest_ratio': 1.111, 'risk_rate': 0.058219, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': False, 'spread_at_most_0_20pct': True}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': False, 'spread_at_most_0_20pct': True}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': False, 'digestion_at_most_1_50': True, 'spread_at_most_0_10pct': True}, 'momentum_pass_count': 6, 'momentum_check_count': 8, 'theme_pass_count': 6, 'theme_check_count': 8, 'direct_pass_count': 7, 'direct_check_count': 9, 'blockers': ['change_rate_10_to_15pct', 'digestion_at_most_1_00'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,WATCH,NONE,False,HALF,0.0681,False,False,,,,,,,,
2026-08-31,2026-09-01,009150,삼성전기,50.59,43.0,0.85,A,09:00,1436000.0,1435000.0,09:05,1426000.0,1427000.0,1436000.0,1435000.0,1426000.0,1425000.0,-0.9655,-1.1027,-1.654,False,False,False,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'WATCH', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.0689, 'size_band': 'HALF', 'change_rate': None, 'digest_ratio': 0.181, 'risk_rate': 0.041655, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': False, 'digestion_at_most_1_50': True, 'spread_at_most_0_10pct': True}, 'momentum_pass_count': 7, 'momentum_check_count': 8, 'theme_pass_count': 7, 'theme_check_count': 8, 'direct_pass_count': 7, 'direct_check_count': 9, 'blockers': ['change_rate_10_to_15pct'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,WATCH,NONE,False,HALF,0.0689,False,False,,,,,,,,
2026-08-31,2026-09-01,005935,삼성전자우,38.1,24.0,0.63,B,09:00,186900.0,186800.0,09:05,186600.0,186500.0,186900.0,186800.0,186200.0,186100.0,0.1608,0.1072,-0.0536,True,False,False,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'BLOCK', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.0536, 'size_band': 'BASE', 'change_rate': None, 'digest_ratio': 0.152, 'risk_rate': 0.006213, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': False, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': False, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': False, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': False, 'digestion_at_most_1_50': True, 'spread_at_most_0_10pct': True}, 'momentum_pass_count': 6, 'momentum_check_count': 8, 'theme_pass_count': 6, 'theme_check_count': 8, 'direct_pass_count': 6, 'direct_check_count': 9, 'blockers': ['common_stock_only', 'change_rate_10_to_15pct'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,BLOCK,NONE,False,BASE,0.0536,False,False,,,,,,,,
2026-08-31,2026-09-01,032940,원익,47.62,30.0,0.63,B,09:00,8030.0,8020.0,09:05,7800.0,7800.0,8030.0,8020.0,7800.0,7800.0,0.7528,0.5013,-2.2556,True,True,False,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'WATCH', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.1253, 'size_band': 'BASE', 'change_rate': None, 'digest_ratio': 3.43, 'risk_rate': 0.004937, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': False, 'spread_at_most_0_20pct': True}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': False, 'spread_at_most_0_20pct': True}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': False, 'digestion_at_most_1_50': False, 'spread_at_most_0_10pct': False}, 'momentum_pass_count': 6, 'momentum_check_count': 8, 'theme_pass_count': 6, 'theme_check_count': 8, 'direct_pass_count': 5, 'direct_check_count': 9, 'blockers': ['change_rate_10_to_15pct', 'digestion_at_most_1_00'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,WATCH,NONE,False,BASE,0.1253,False,False,,,,,,,,
2026-08-31,2026-09-01,196170,알테오젠,68.31,48.5,0.71,A,09:00,305500.0,305000.0,09:05,304000.0,303500.0,305500.0,305000.0,304000.0,303500.0,0.0,-0.1637,-0.6547,False,False,False,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'WATCH', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.1637, 'size_band': 'BASE', 'change_rate': None, 'digest_ratio': 0.413, 'risk_rate': 0.039344, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': True, 'freshness_at_least_3': True, 'digestion_at_most_1_50': True, 'spread_at_most_0_10pct': False}, 'momentum_pass_count': 7, 'momentum_check_count': 8, 'theme_pass_count': 7, 'theme_check_count': 8, 'direct_pass_count': 8, 'direct_check_count': 9, 'blockers': ['change_rate_10_to_15pct'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,WATCH,NONE,False,BASE,0.1637,False,False,,,,,,,,
2026-08-31,2026-09-01,387690,레메디,23.81,15.0,0.63,B,09:00,14500.0,14540.0,09:05,14590.0,14590.0,14790.0,14750.0,14500.0,14510.0,1.8595,1.7241,0.6207,True,True,True,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'BLOCK', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.2069, 'size_band': 'NO_POSITION', 'change_rate': None, 'digest_ratio': 0.103, 'risk_rate': 0.128949, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': False, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': False}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': False, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': False}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': False, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': False, 'digestion_at_most_1_50': True, 'spread_at_most_0_10pct': False}, 'momentum_pass_count': 5, 'momentum_check_count': 8, 'theme_pass_count': 5, 'theme_check_count': 8, 'direct_pass_count': 5, 'direct_check_count': 9, 'blockers': ['structural_risk_at_most_10pct', 'change_rate_10_to_15pct', 'spread_at_most_0_20pct'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,BLOCK,NONE,False,NO_POSITION,0.2069,False,False,,,,,,,,
2026-08-31,2026-09-01,256840,한국비엔씨,16.67,10.5,0.63,REJECT,09:00,2625.0,2625.0,09:05,2680.0,2670.0,2685.0,2680.0,2620.0,2615.0,1.5123,1.3233,0.9452,True,True,True,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'BLOCK', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.189, 'size_band': 'BASE', 'change_rate': None, 'digest_ratio': 1.648, 'risk_rate': 0.025427, 'momentum_checks': {'hard_exclusion_clear': False, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': False, 'spread_at_most_0_20pct': True}, 'theme_checks': {'hard_exclusion_clear': False, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': False, 'spread_at_most_0_20pct': True}, 'direct_checks': {'hard_exclusion_clear': False, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': False, 'digestion_at_most_1_50': False, 'spread_at_most_0_10pct': False}, 'momentum_pass_count': 5, 'momentum_check_count': 8, 'theme_pass_count': 5, 'theme_check_count': 8, 'direct_pass_count': 4, 'direct_check_count': 9, 'blockers': ['hard_exclusion_clear', 'change_rate_10_to_15pct', 'digestion_at_most_1_00'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,BLOCK,NONE,False,BASE,0.189,False,False,,,,,,,,
2026-08-31,2026-09-01,067290,JW신약,11.11,7.0,0.63,B,09:00,2375.0,2375.0,09:05,2385.0,2385.0,2395.0,2400.0,2370.0,2360.0,3.4557,3.4483,2.8017,True,True,True,True,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'WATCH', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.2155, 'size_band': 'QUARTER', 'change_rate': None, 'digest_ratio': 0.364, 'risk_rate': 0.084731, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': False}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': False}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': False, 'digestion_at_most_1_50': True, 'spread_at_most_0_10pct': False}, 'momentum_pass_count': 6, 'momentum_check_count': 8, 'theme_pass_count': 6, 'theme_check_count': 8, 'direct_pass_count': 6, 'direct_check_count': 9, 'blockers': ['change_rate_10_to_15pct', 'spread_at_most_0_20pct'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,WATCH,NONE,False,QUARTER,0.2155,True,False,,,,,,,,
2026-08-31,2026-09-01,004770,써니전자,49.21,31.0,0.63,REJECT,09:00,2460.0,2455.0,09:05,2475.0,2480.0,2510.0,2510.0,2460.0,2455.0,8.658,8.4233,7.1274,True,True,True,True,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'BLOCK', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.216, 'size_band': 'NO_POSITION', 'change_rate': None, 'digest_ratio': 9.233, 'risk_rate': 0.224554, 'momentum_checks': {'hard_exclusion_clear': False, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': False, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': False, 'spread_at_most_0_20pct': False}, 'theme_checks': {'hard_exclusion_clear': False, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': False, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': False, 'spread_at_most_0_20pct': False}, 'direct_checks': {'hard_exclusion_clear': False, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': False, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': False, 'digestion_at_most_1_50': False, 'spread_at_most_0_10pct': False}, 'momentum_pass_count': 3, 'momentum_check_count': 8, 'theme_pass_count': 3, 'theme_check_count': 8, 'direct_pass_count': 3, 'direct_check_count': 9, 'blockers': ['hard_exclusion_clear', 'structural_risk_at_most_10pct', 'change_rate_10_to_15pct', 'digestion_at_most_1_00', 'spread_at_most_0_20pct'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,BLOCK,NONE,False,NO_POSITION,0.216,True,False,,,,,,,,
2026-08-31,2026-09-01,002990,금호건설,39.44,28.0,0.71,B,09:00,16570.0,16590.0,09:05,17100.0,17090.0,17100.0,17090.0,16570.0,16590.0,3.6364,3.5758,3.5758,True,True,True,True,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'ALTERNATE', 'qualified': True, 'eligible': False, 'daily_pick': False, 'daily_rank': 2, 'lane': 'DIRECT_EVENT', 'spread_pct': 0.0606, 'size_band': 'QUARTER', 'change_rate': None, 'digest_ratio': 0.511, 'risk_rate': 0.062937, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': True, 'freshness_at_least_3': True, 'digestion_at_most_1_50': True, 'spread_at_most_0_10pct': True}, 'momentum_pass_count': 7, 'momentum_check_count': 8, 'theme_pass_count': 7, 'theme_check_count': 8, 'direct_pass_count': 9, 'direct_check_count': 9, 'blockers': ['daily_one_pick_only'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,ALTERNATE,DIRECT_EVENT,False,QUARTER,0.0606,True,True,2,,,,,,,
2026-08-31,2026-09-01,161890,한국콜마,42.86,27.0,0.63,A,09:00,161800.0,161700.0,09:05,160000.0,159800.0,161800.0,161700.0,159000.0,158600.0,1.0618,0.6223,-0.56,True,True,False,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'WATCH', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.3734, 'size_band': 'HALF', 'change_rate': None, 'digest_ratio': 0.194, 'risk_rate': 0.043071, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': False}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': False}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': False, 'freshness_at_least_3': True, 'digestion_at_most_1_50': True, 'spread_at_most_0_10pct': False}, 'momentum_pass_count': 6, 'momentum_check_count': 8, 'theme_pass_count': 6, 'theme_check_count': 8, 'direct_pass_count': 7, 'direct_check_count': 9, 'blockers': ['change_rate_10_to_15pct', 'spread_at_most_0_20pct'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,WATCH,NONE,False,HALF,0.3734,False,False,,,,,,,,
2026-08-28,2026-08-31,196170,알테오젠,60.56,43.0,0.71,B,09:00,307500.0,307500.0,09:05,299000.0,299000.0,307500.0,307500.0,299000.0,299000.0,-3.9062,-3.9062,-6.5625,False,False,False,False,6,True,"{'version': 'largo-close-v5', 'target_pct': 3.0, 'research_only': True, 'status': 'WATCH', 'qualified': False, 'eligible': False, 'daily_pick': False, 'daily_rank': None, 'lane': 'NONE', 'spread_pct': 0.1562, 'size_band': 'BASE', 'change_rate': None, 'digest_ratio': 0.515, 'risk_rate': 0.013359, 'momentum_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'theme_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'change_rate_10_to_15pct': False, 'digestion_at_most_1_00': True, 'spread_at_most_0_20pct': True}, 'direct_checks': {'hard_exclusion_clear': True, 'common_stock_only': True, 'entry_quote_known': True, 'structural_risk_at_most_10pct': True, 'digestion_at_least_0_10': True, 'directness_at_least_14': True, 'freshness_at_least_3': True, 'digestion_at_most_1_50': True, 'spread_at_most_0_10pct': False}, 'momentum_pass_count': 7, 'momentum_check_count': 8, 'theme_pass_count': 7, 'theme_check_count': 8, 'direct_pass_count': 8, 'direct_check_count': 9, 'blockers': ['change_rate_10_to_15pct'], 'note': '6개 평가일 재검증 규칙입니다. 하루 한 종목만 남겨 전진검증합니다.'}",largo-close-v5,WATCH,NONE,False,BASE,0.1562,False,False,,,,,,,,
